timestamp,open,high,low,close,tick_volume,volume,spread,symbol,timeframe
2026.01.05 02:00:00,4372.38,4396.39,4370.19,4394.68,7806,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 03:00:00,4395.04,4420.97,4391.54,4401.76,10547,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 04:00:00,4401.83,4409.68,4388.79,4405.50,9245,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 05:00:00,4405.41,4414.03,4399.76,4400.12,8311,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 06:00:00,4399.90,4408.22,4397.31,4404.19,5347,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 07:00:00,4404.05,4414.33,4401.06,4412.55,6992,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 08:00:00,4412.54,4426.30,4411.31,4420.16,8309,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 09:00:00,4420.25,4425.02,4416.72,4421.76,6925,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 10:00:00,4421.75,4433.72,4419.37,4430.02,7306,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 11:00:00,4429.77,4437.83,4426.11,4434.74,7465,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 12:00:00,4434.80,4439.79,4430.80,4436.16,6691,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 13:00:00,4436.19,4437.27,4411.14,4419.33,8430,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 14:00:00,4419.01,4421.38,4405.51,4409.64,8314,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 15:00:00,4409.57,4418.85,4396.10,4416.78,10058,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 16:00:00,4416.78,4442.75,4416.78,4436.66,10650,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 17:00:00,4436.72,4455.59,4435.69,4448.51,10539,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 18:00:00,4448.50,4454.35,4438.33,4441.80,9010,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 19:00:00,4441.97,4449.02,4432.26,4443.43,9278,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 20:00:00,4443.39,4448.46,4439.70,4447.90,7785,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 21:00:00,4449.00,4449.00,4435.04,4439.65,7712,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 22:00:00,4439.69,4446.95,4437.95,4444.81,8117,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.05 23:00:00,4444.88,4448.77,4443.33,4448.43,3646,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 01:00:00,4448.86,4460.02,4436.87,4440.49,5260,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 02:00:00,4440.41,4444.67,4430.37,4436.43,6292,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 03:00:00,4437.21,4452.24,4427.91,4450.52,9609,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 04:00:00,4450.52,4461.04,4448.65,4454.74,8834,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 05:00:00,4454.88,4468.02,4454.24,4467.60,7283,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 06:00:00,4467.59,4468.45,4461.93,4467.27,5500,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 07:00:00,4467.23,4474.11,4449.38,4452.15,8087,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 08:00:00,4452.71,4467.03,4451.55,4465.69,8450,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 09:00:00,4465.70,4470.29,4457.14,4459.36,6816,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 10:00:00,4458.86,4475.72,4457.38,4468.38,7458,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 11:00:00,4468.21,4468.38,4444.79,4446.24,7763,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 12:00:00,4446.27,4455.95,4442.82,4451.73,6715,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 13:00:00,4451.72,4464.50,4448.76,4463.28,6417,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 14:00:00,4463.24,4466.09,4458.87,4463.63,6768,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 15:00:00,4463.50,4470.38,4454.32,4467.94,9895,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 16:00:00,4467.99,4489.53,4464.45,4486.66,10097,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 17:00:00,4487.41,4490.90,4463.19,4478.46,10638,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 18:00:00,4478.32,4488.74,4471.61,4488.26,9581,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 19:00:00,4488.49,4491.51,4481.60,4489.39,8815,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 20:00:00,4489.12,4494.05,4482.07,4488.43,8567,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 21:00:00,4488.45,4489.40,4477.29,4481.27,8497,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 22:00:00,4481.30,4496.98,4480.36,4493.69,7681,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.06 23:00:00,4493.68,4497.29,4491.75,4494.98,3459,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 01:00:00,4495.17,4500.39,4492.17,4493.40,4877,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 02:00:00,4493.41,4494.69,4482.50,4492.21,6049,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 03:00:00,4492.03,4495.81,4461.06,4465.52,10194,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 04:00:00,4465.33,4478.52,4459.71,4474.74,8593,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 05:00:00,4474.73,4480.29,4472.00,4474.78,7645,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 06:00:00,4474.65,4475.99,4463.59,4464.75,6749,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 07:00:00,4464.76,4470.59,4443.41,4454.35,8190,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 08:00:00,4454.33,4460.30,4441.47,4444.29,8789,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 09:00:00,4444.20,4465.07,4441.84,4461.35,6988,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 10:00:00,4461.25,4474.83,4459.47,4468.30,6545,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 11:00:00,4468.27,4468.57,4459.49,4463.46,6242,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 12:00:00,4463.44,4467.72,4458.88,4464.30,5692,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 13:00:00,4464.29,4464.83,4446.49,4447.29,6086,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 14:00:00,4447.77,4454.95,4439.71,4445.14,7945,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 15:00:00,4445.00,4453.07,4427.74,4452.88,10306,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 16:00:00,4452.61,4454.19,4435.74,4445.30,10376,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 17:00:00,4442.59,4452.18,4423.49,4446.08,10549,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 18:00:00,4446.00,4468.26,4443.83,4464.12,9537,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 19:00:00,4464.16,4465.33,4449.75,4451.76,8130,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 20:00:00,4451.90,4458.78,4447.16,4451.99,8458,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 21:00:00,4452.04,4457.90,4445.31,4456.90,7540,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 22:00:00,4456.89,4461.56,4450.52,4451.96,8350,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.07 23:00:00,4451.91,4455.93,4449.77,4455.80,3331,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 01:00:00,4456.49,4463.99,4456.06,4463.39,3622,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 02:00:00,4463.00,4466.23,4446.69,4450.20,6204,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 03:00:00,4450.19,4460.24,4442.24,4448.55,9255,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 04:00:00,4448.54,4449.53,4433.30,4441.15,8956,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 05:00:00,4441.12,4446.38,4437.24,4440.31,7597,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 06:00:00,4440.30,4440.42,4430.21,4431.57,5871,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 07:00:00,4431.58,4432.30,4415.67,4425.58,9093,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 08:00:00,4425.58,4437.69,4415.99,4433.17,9475,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 09:00:00,4433.19,4439.65,4428.46,4430.96,6952,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 10:00:00,4430.82,4433.32,4419.93,4431.56,7658,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 11:00:00,4431.44,4435.45,4426.02,4432.64,6802,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 12:00:00,4432.67,4434.89,4422.93,4433.23,6182,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 13:00:00,4433.11,4433.11,4422.15,4422.82,6322,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 14:00:00,4422.78,4431.30,4407.75,4427.67,8648,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 15:00:00,4427.69,4435.75,4417.32,4423.71,9888,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 16:00:00,4423.71,4439.41,4419.08,4433.05,10501,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 17:00:00,4432.94,4456.17,4427.88,4454.13,10579,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 18:00:00,4454.08,4464.38,4446.90,4463.26,9728,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 19:00:00,4463.17,4465.28,4457.55,4463.41,8109,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 20:00:00,4463.19,4463.19,4447.91,4449.54,8164,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 21:00:00,4449.50,4452.85,4444.71,4452.11,6808,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 22:00:00,4452.10,4477.97,4451.52,4476.05,8259,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.08 23:00:00,4476.05,4479.36,4472.71,4477.53,4308,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 01:00:00,4477.09,4483.94,4470.78,4475.60,4559,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 02:00:00,4475.64,4476.64,4460.01,4461.17,5504,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 03:00:00,4462.34,4469.96,4452.98,4468.85,9328,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 04:00:00,4468.73,4476.35,4465.65,4469.57,7690,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 05:00:00,4469.47,4470.00,4460.51,4464.05,6845,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 06:00:00,4464.04,4466.86,4460.64,4464.60,4452,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 07:00:00,4464.51,4471.79,4458.23,4468.03,6345,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 08:00:00,4468.56,4477.38,4465.93,4473.95,7514,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 09:00:00,4473.99,4475.42,4468.60,4470.21,5128,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 10:00:00,4470.24,4476.75,4464.10,4468.53,6414,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 11:00:00,4468.49,4477.46,4468.41,4471.16,5958,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 12:00:00,4471.15,4474.15,4467.02,4472.57,5030,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 13:00:00,4472.61,4476.11,4468.79,4475.37,5252,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 14:00:00,4475.29,4480.52,4461.09,4465.93,7041,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 15:00:00,4465.96,4491.70,4459.27,4482.67,10298,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 16:00:00,4481.55,4497.99,4479.23,4494.43,10889,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 17:00:00,4494.52,4516.98,4490.35,4512.21,10682,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 18:00:00,4512.20,4514.22,4499.68,4506.47,9512,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 19:00:00,4506.82,4511.46,4481.92,4484.54,9044,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 20:00:00,4484.53,4504.58,4483.14,4496.18,8512,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 21:00:00,4496.14,4501.83,4492.74,4499.38,6678,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 22:00:00,4498.97,4510.03,4497.81,4507.66,7610,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.09 23:00:00,4507.47,4511.18,4504.94,4509.91,3118,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 01:00:00,4520.01,4544.95,4513.33,4540.08,6986,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 02:00:00,4540.07,4600.90,4536.40,4588.85,9227,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 03:00:00,4588.86,4594.67,4570.45,4570.55,10450,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 04:00:00,4570.15,4582.07,4561.70,4577.47,9194,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 05:00:00,4577.46,4581.35,4567.77,4570.55,7382,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 06:00:00,4570.56,4572.12,4563.42,4568.55,6161,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 07:00:00,4568.54,4584.89,4566.02,4580.68,7047,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 08:00:00,4580.70,4580.73,4569.72,4578.42,7525,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 09:00:00,4578.43,4589.54,4574.75,4587.65,7283,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 10:00:00,4587.66,4598.26,4579.38,4596.74,7442,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 11:00:00,4596.73,4599.25,4587.66,4589.04,7217,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 12:00:00,4589.06,4595.32,4585.96,4594.17,6205,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 13:00:00,4594.18,4594.89,4581.71,4585.24,6260,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 14:00:00,4585.22,4590.58,4578.42,4590.39,7291,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 15:00:00,4590.38,4620.21,4588.42,4615.75,9872,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 16:00:00,4615.77,4617.12,4585.04,4602.15,11045,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 17:00:00,4602.12,4627.40,4601.81,4621.35,10332,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 18:00:00,4621.24,4630.15,4607.84,4616.87,9177,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 19:00:00,4616.86,4620.42,4610.68,4616.34,8400,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 20:00:00,4615.93,4618.38,4600.62,4610.74,8354,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 21:00:00,4610.76,4618.81,4608.63,4610.77,6887,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 22:00:00,4611.09,4611.59,4591.51,4593.41,8450,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.12 23:00:00,4593.36,4596.90,4589.24,4592.36,4399,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 01:00:00,4604.10,4608.01,4578.26,4599.25,6813,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 02:00:00,4599.54,4599.62,4584.43,4587.23,5479,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 03:00:00,4587.34,4595.63,4575.58,4577.86,9664,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 04:00:00,4577.89,4594.88,4576.73,4594.17,8364,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 05:00:00,4594.16,4599.51,4592.53,4594.13,6623,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 06:00:00,4594.10,4599.71,4594.02,4596.47,4992,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 07:00:00,4596.22,4601.75,4585.73,4592.11,6924,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 08:00:00,4592.02,4592.43,4573.79,4581.46,8540,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 09:00:00,4581.70,4587.02,4577.52,4580.57,5956,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 10:00:00,4580.61,4596.96,4579.71,4592.68,6833,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 11:00:00,4592.52,4595.57,4585.63,4586.05,5940,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 12:00:00,4586.07,4588.23,4580.43,4586.28,5213,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 13:00:00,4586.33,4591.98,4582.14,4588.35,5581,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 14:00:00,4588.52,4595.07,4577.96,4593.16,6029,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 15:00:00,4593.14,4620.70,4590.74,4611.47,10383,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 16:00:00,4611.42,4634.26,4609.04,4629.71,10579,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 17:00:00,4629.75,4630.06,4600.87,4619.13,10695,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 18:00:00,4619.04,4620.68,4593.13,4613.38,9604,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 19:00:00,4613.34,4615.99,4586.70,4590.38,8991,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 20:00:00,4590.36,4601.91,4581.11,4594.05,9733,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 21:00:00,4594.11,4598.97,4584.28,4597.48,8197,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 22:00:00,4597.50,4597.74,4569.85,4585.95,8795,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.13 23:00:00,4586.01,4589.84,4582.78,4587.20,4289,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 01:00:00,4588.71,4598.77,4588.64,4597.03,4629,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 02:00:00,4597.04,4610.57,4597.04,4608.92,6388,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 03:00:00,4609.11,4619.83,4606.18,4619.10,9116,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 04:00:00,4619.16,4623.58,4614.22,4620.44,7951,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 05:00:00,4620.38,4629.69,4613.35,4628.06,7538,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 06:00:00,4628.07,4630.40,4625.30,4629.26,6426,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 07:00:00,4629.38,4639.57,4617.97,4620.03,8579,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 08:00:00,4619.57,4637.17,4618.36,4637.17,9436,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 09:00:00,4637.20,4639.53,4631.56,4632.49,6551,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 10:00:00,4632.47,4637.83,4621.88,4634.92,8354,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 11:00:00,4634.91,4639.52,4626.98,4630.42,6933,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 12:00:00,4630.40,4638.12,4627.77,4633.01,6591,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 13:00:00,4632.84,4637.46,4626.06,4630.25,6837,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 14:00:00,4630.25,4641.53,4630.25,4638.53,7692,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 15:00:00,4638.62,4641.43,4624.48,4635.64,10285,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 16:00:00,4635.69,4638.79,4606.90,4617.56,10422,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 17:00:00,4617.53,4626.47,4599.33,4617.83,10978,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 18:00:00,4618.30,4624.68,4608.58,4616.94,10226,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 19:00:00,4616.95,4618.97,4601.16,4614.20,9881,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 20:00:00,4614.21,4637.21,4612.78,4634.95,9189,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 21:00:00,4635.05,4642.84,4633.36,4639.12,8952,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 22:00:00,4639.08,4641.42,4625.77,4632.59,9580,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.14 23:00:00,4632.53,4632.95,4617.78,4626.94,5005,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 01:00:00,4630.45,4632.64,4602.84,4615.28,7480,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 02:00:00,4615.27,4618.06,4610.32,4615.14,6438,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 03:00:00,4615.16,4617.38,4583.67,4599.99,10620,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 04:00:00,4600.02,4614.54,4595.45,4602.82,9304,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 05:00:00,4602.86,4604.20,4581.23,4592.25,9316,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 06:00:00,4592.30,4597.30,4586.95,4592.02,6917,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 07:00:00,4592.13,4598.83,4581.18,4595.28,8185,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 08:00:00,4595.27,4611.85,4593.78,4610.13,9206,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 09:00:00,4610.10,4613.41,4599.23,4601.71,7022,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 10:00:00,4601.63,4607.04,4597.67,4604.21,7774,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 11:00:00,4604.16,4613.06,4600.65,4612.57,7200,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 12:00:00,4612.47,4620.06,4609.37,4619.76,7036,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 13:00:00,4619.89,4622.95,4615.52,4619.13,6701,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 14:00:00,4619.09,4620.68,4611.69,4613.94,7272,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 15:00:00,4613.75,4616.02,4582.40,4587.86,10820,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 16:00:00,4588.17,4615.04,4583.44,4611.10,10796,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 17:00:00,4611.00,4617.91,4603.77,4615.50,10294,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 18:00:00,4615.34,4624.61,4601.21,4605.59,10112,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 19:00:00,4605.58,4616.80,4605.54,4616.46,8431,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 20:00:00,4616.51,4621.07,4613.65,4617.44,8240,0,0.28,XAUUSD.vx,PERIOD_H1
2026.01.15 21:00:00,4617.47,4621.41,4612.73,4615.87,7349,0,0.28,XAUUSD.vx,PERIOD_H1
